user_ID,stimuli_ID,stimuli_file,rating_type,rating,timestamp
11,133,p27_GENERATOR4.webm,range_Realism,5,2024-10-12 22:31:14 083600
11,133,p27_GENERATOR4.webm,range_Quality,5,2024-10-12 22:31:14 083600
11,133,p27_GENERATOR4.webm,range_prompt_matching,5,2024-10-12 22:31:14 083600
11,109,p22_GENERATOR5.mp4,range_Appeal,5,2024-10-12 22:31:35 088955
11,109,p22_GENERATOR5.mp4,range_Realism,5,2024-10-12 22:31:35 088955
11,109,p22_GENERATOR5.mp4,range_Quality,5,2024-10-12 22:31:35 088955
11,109,p22_GENERATOR5.mp4,range_prompt_matching,2,2024-10-12 22:31:35 088955
11,116,p24_GENERATOR2.webm,range_Appeal,3,2024-10-12 22:32:00 151096
11,116,p24_GENERATOR2.webm,range_Realism,3,2024-10-12 22:32:00 151096
11,116,p24_GENERATOR2.webm,range_Quality,5,2024-10-12 22:32:00 151096
11,116,p24_GENERATOR2.webm,range_prompt_matching,4,2024-10-12 22:32:00 151096
11,30,p07_GENERATOR1.mp4,range_Appeal,5,2024-10-12 22:32:23 109416
11,30,p07_GENERATOR1.mp4,range_Realism,5,2024-10-12 22:32:23 109416
11,30,p07_GENERATOR1.mp4,range_Quality,5,2024-10-12 22:32:23 109416
11,30,p07_GENERATOR1.mp4,range_prompt_matching,5,2024-10-12 22:32:23 109416
11,22,p05_GENERATOR3.mp4,range_Appeal,5,2024-10-12 22:32:45 647008
11,22,p05_GENERATOR3.mp4,range_Realism,5,2024-10-12 22:32:45 647008
11,22,p05_GENERATOR3.mp4,range_Quality,5,2024-10-12 22:32:45 647008
11,22,p05_GENERATOR3.mp4,range_prompt_matching,5,2024-10-12 22:32:45 647008
11,129,p26_GENERATOR5.mp4,range_Appeal,5,2024-10-12 22:33:00 285677
11,129,p26_GENERATOR5.mp4,range_Realism,5,2024-10-12 22:33:00 285677
11,129,p26_GENERATOR5.mp4,range_Quality,5,2024-10-12 22:33:00 285677
11,129,p26_GENERATOR5.mp4,range_prompt_matching,5,2024-10-12 22:33:00 285677
11,38,p08_GENERATOR4.webm,range_Appeal,5,2024-10-12 22:33:34 940162
11,38,p08_GENERATOR4.webm,range_Realism,3,2024-10-12 22:33:34 940162
11,38,p08_GENERATOR4.webm,range_Quality,5,2024-10-12 22:33:34 940162
11,38,p08_GENERATOR4.webm,range_prompt_matching,4,2024-10-12 22:33:34 940162
11,112,p23_GENERATOR3.mp4,range_Appeal,5,2024-10-12 22:34:16 684875
11,112,p23_GENERATOR3.mp4,range_Realism,5,2024-10-12 22:34:16 684875
11,112,p23_GENERATOR3.mp4,range_Quality,5,2024-10-12 22:34:16 684875
11,112,p23_GENERATOR3.mp4,range_prompt_matching,5,2024-10-12 22:34:16 684875
11,4,p01_GENERATOR5.mp4,range_Appeal,5,2024-10-12 22:34:45 011546
11,4,p01_GENERATOR5.mp4,range_Realism,5,2024-10-12 22:34:45 011546
11,4,p01_GENERATOR5.mp4,range_Quality,4,2024-10-12 22:34:45 011546
11,4,p01_GENERATOR5.mp4,range_prompt_matching,3,2024-10-12 22:34:45 011546
11,50,p11_GENERATOR1.mp4,range_Appeal,4,2024-10-12 22:35:17 068178
11,50,p11_GENERATOR1.mp4,range_Realism,2,2024-10-12 22:35:17 068178
11,50,p11_GENERATOR1.mp4,range_Quality,5,2024-10-12 22:35:17 068178
11,50,p11_GENERATOR1.mp4,range_prompt_matching,3,2024-10-12 22:35:17 068178
11,78,p16_GENERATOR4.webm,range_Appeal,2,2024-10-12 22:36:15 341072
11,78,p16_GENERATOR4.webm,range_Realism,3,2024-10-12 22:36:15 341072
11,78,p16_GENERATOR4.webm,range_Quality,2,2024-10-12 22:36:15 341072
11,78,p16_GENERATOR4.webm,range_prompt_matching,2,2024-10-12 22:36:15 341072
11,99,p20_GENERATOR5.mp4,range_Appeal,4,2024-10-12 22:37:07 586230
11,99,p20_GENERATOR5.mp4,range_Realism,2,2024-10-12 22:37:07 586230
11,99,p20_GENERATOR5.mp4,range_Quality,4,2024-10-12 22:37:07 586230
11,99,p20_GENERATOR5.mp4,range_prompt_matching,4,2024-10-12 22:37:07 586230
11,143,p29_GENERATOR4.webm,range_Appeal,2,2024-10-12 22:37:43 881912
11,143,p29_GENERATOR4.webm,range_Realism,1,2024-10-12 22:37:43 881912
11,143,p29_GENERATOR4.webm,range_Quality,3,2024-10-12 22:37:43 881912
11,143,p29_GENERATOR4.webm,range_prompt_matching,3,2024-10-12 22:37:43 881912
11,61,p13_GENERATOR2.webm,range_Appeal,4,2024-10-12 22:38:08 911453
11,61,p13_GENERATOR2.webm,range_Realism,4,2024-10-12 22:38:08 911453
11,61,p13_GENERATOR2.webm,range_Quality,4,2024-10-12 22:38:08 911453
11,61,p13_GENERATOR2.webm,range_prompt_matching,4,2024-10-12 22:38:08 911453
11,46,p10_GENERATOR2.webm,range_Appeal,4,2024-10-12 22:38:38 792873
11,46,p10_GENERATOR2.webm,range_Realism,4,2024-10-12 22:38:38 792873
11,46,p10_GENERATOR2.webm,range_Quality,4,2024-10-12 22:38:38 792873
11,46,p10_GENERATOR2.webm,range_prompt_matching,2,2024-10-12 22:38:38 792873
11,8,p02_GENERATOR4.webm,range_Appeal,4,2024-10-12 22:38:58 587021
11,8,p02_GENERATOR4.webm,range_Realism,4,2024-10-12 22:38:58 587021
11,8,p02_GENERATOR4.webm,range_Quality,4,2024-10-12 22:38:58 587021
11,8,p02_GENERATOR4.webm,range_prompt_matching,5,2024-10-12 22:38:58 587021
11,51,p11_GENERATOR2.webm,range_Appeal,5,2024-10-12 22:39:13 752422
11,51,p11_GENERATOR2.webm,range_Realism,5,2024-10-12 22:39:13 752422
11,51,p11_GENERATOR2.webm,range_Quality,5,2024-10-12 22:39:13 752422
11,51,p11_GENERATOR2.webm,range_prompt_matching,5,2024-10-12 22:39:13 752422
11,75,p16_GENERATOR1.mp4,range_Appeal,5,2024-10-12 22:39:37 915253
11,75,p16_GENERATOR1.mp4,range_Realism,3,2024-10-12 22:39:37 915253
11,75,p16_GENERATOR1.mp4,range_Quality,5,2024-10-12 22:39:37 915253
11,75,p16_GENERATOR1.mp4,range_prompt_matching,5,2024-10-12 22:39:37 915253
11,54,p11_GENERATOR5.mp4,range_Appeal,5,2024-10-12 22:39:56 025154
11,54,p11_GENERATOR5.mp4,range_Realism,5,2024-10-12 22:39:56 025154
11,54,p11_GENERATOR5.mp4,range_Quality,5,2024-10-12 22:39:56 025154
11,54,p11_GENERATOR5.mp4,range_prompt_matching,5,2024-10-12 22:39:56 025154
11,34,p07_GENERATOR5.mp4,range_Appeal,5,2024-10-12 22:40:21 806391
11,34,p07_GENERATOR5.mp4,range_Realism,5,2024-10-12 22:40:21 806391
11,34,p07_GENERATOR5.mp4,range_Quality,5,2024-10-12 22:40:21 806391
11,34,p07_GENERATOR5.mp4,range_prompt_matching,4,2024-10-12 22:40:21 806391
11,59,p12_GENERATOR5.mp4,range_Appeal,5,2024-10-12 22:40:41 916492
11,59,p12_GENERATOR5.mp4,range_Realism,4,2024-10-12 22:40:41 916492
11,59,p12_GENERATOR5.mp4,range_Quality,5,2024-10-12 22:40:41 916492
11,59,p12_GENERATOR5.mp4,range_prompt_matching,5,2024-10-12 22:40:41 916492
11,131,p27_GENERATOR2.webm,range_Appeal,5,2024-10-12 22:40:56 909998
11,131,p27_GENERATOR2.webm,range_Realism,5,2024-10-12 22:40:56 909998
11,131,p27_GENERATOR2.webm,range_Quality,5,2024-10-12 22:40:56 909998
11,131,p27_GENERATOR2.webm,range_prompt_matching,5,2024-10-12 22:40:56 909998
11,83,p17_GENERATOR4.webm,range_Appeal,2,2024-10-12 22:41:42 969421
11,83,p17_GENERATOR4.webm,range_Realism,2,2024-10-12 22:41:42 969421
11,83,p17_GENERATOR4.webm,range_Quality,2,2024-10-12 22:41:42 969421
11,83,p17_GENERATOR4.webm,range_prompt_matching,4,2024-10-12 22:41:42 969421
11,144,p29_GENERATOR5.mp4,range_Appeal,4,2024-10-12 22:41:57 486097
11,144,p29_GENERATOR5.mp4,range_Realism,2,2024-10-12 22:41:57 486097
11,144,p29_GENERATOR5.mp4,range_Quality,4,2024-10-12 22:41:57 486097
11,144,p29_GENERATOR5.mp4,range_prompt_matching,4,2024-10-12 22:41:57 486097
11,77,p16_GENERATOR3.mp4,range_Appeal,2,2024-10-12 22:42:42 612275
11,77,p16_GENERATOR3.mp4,range_Realism,3,2024-10-12 22:42:42 612275
11,77,p16_GENERATOR3.mp4,range_Quality,3,2024-10-12 22:42:42 612275
11,77,p16_GENERATOR3.mp4,range_prompt_matching,2,2024-10-12 22:42:42 612275
11,139,p28_GENERATOR5.mp4,range_Appeal,3,2024-10-12 22:42:58 606551
11,139,p28_GENERATOR5.mp4,range_Realism,4,2024-10-12 22:42:58 606551
11,139,p28_GENERATOR5.mp4,range_Quality,4,2024-10-12 22:42:58 606551
11,139,p28_GENERATOR5.mp4,range_prompt_matching,4,2024-10-12 22:42:58 606551
11,28,p06_GENERATOR4.webm,range_Appeal,3,2024-10-12 22:43:17 086572
11,28,p06_GENERATOR4.webm,range_Realism,2,2024-10-12 22:43:17 086572
11,28,p06_GENERATOR4.webm,range_Quality,2,2024-10-12 22:43:17 086572
11,28,p06_GENERATOR4.webm,range_prompt_matching,3,2024-10-12 22:43:17 086572
11,121,p25_GENERATOR2.webm,range_Appeal,3,2024-10-12 22:43:43 902102
11,121,p25_GENERATOR2.webm,range_Realism,2,2024-10-12 22:43:43 902102
11,121,p25_GENERATOR2.webm,range_Quality,3,2024-10-12 22:43:43 902102
11,121,p25_GENERATOR2.webm,range_prompt_matching,4,2024-10-12 22:43:43 902102
11,1,p01_GENERATOR2.webm,range_Appeal,5,2024-10-12 22:44:07 334850
11,1,p01_GENERATOR2.webm,range_Realism,5,2024-10-12 22:44:07 334850
11,1,p01_GENERATOR2.webm,range_Quality,5,2024-10-12 22:44:07 334850
11,1,p01_GENERATOR2.webm,range_prompt_matching,5,2024-10-12 22:44:07 334850
11,67,p14_GENERATOR3.mp4,range_Appeal,5,2024-10-12 22:44:30 342205
11,67,p14_GENERATOR3.mp4,range_Realism,5,2024-10-12 22:44:30 342205
11,67,p14_GENERATOR3.mp4,range_Quality,4,2024-10-12 22:44:30 342205
11,67,p14_GENERATOR3.mp4,range_prompt_matching,4,2024-10-12 22:44:30 342205
11,85,p18_GENERATOR1.mp4,range_Appeal,4,2024-10-12 22:44:49 147909
11,85,p18_GENERATOR1.mp4,range_Realism,2,2024-10-12 22:44:49 147909
11,85,p18_GENERATOR1.mp4,range_Quality,3,2024-10-12 22:44:49 147909
11,85,p18_GENERATOR1.mp4,range_prompt_matching,5,2024-10-12 22:44:49 147909
11,45,p10_GENERATOR1.mp4,range_Appeal,4,2024-10-12 22:45:14 692971
11,45,p10_GENERATOR1.mp4,range_Realism,2,2024-10-12 22:45:14 692971
11,45,p10_GENERATOR1.mp4,range_Quality,4,2024-10-12 22:45:14 692971
11,45,p10_GENERATOR1.mp4,range_prompt_matching,4,2024-10-12 22:45:14 692971
11,70,p15_GENERATOR1.mp4,range_Appeal,4,2024-10-12 22:45:41 488104
11,70,p15_GENERATOR1.mp4,range_Realism,4,2024-10-12 22:45:41 488104
11,70,p15_GENERATOR1.mp4,range_Quality,4,2024-10-12 22:45:41 488104
11,70,p15_GENERATOR1.mp4,range_prompt_matching,1,2024-10-12 22:45:41 488104
11,36,p08_GENERATOR2.webm,range_Appeal,4,2024-10-12 22:46:05 923574
11,36,p08_GENERATOR2.webm,range_Realism,3,2024-10-12 22:46:05 923574
11,36,p08_GENERATOR2.webm,range_Quality,4,2024-10-12 22:46:05 923574
11,36,p08_GENERATOR2.webm,range_prompt_matching,4,2024-10-12 22:46:05 923574
11,102,p21_GENERATOR3.mp4,range_Appeal,4,2024-10-12 22:46:29 116210
11,102,p21_GENERATOR3.mp4,range_Realism,4,2024-10-12 22:46:29 116210
11,102,p21_GENERATOR3.mp4,range_Quality,4,2024-10-12 22:46:29 116210
11,102,p21_GENERATOR3.mp4,range_prompt_matching,4,2024-10-12 22:46:29 116210
11,5,p02_GENERATOR1.mp4,range_Appeal,5,2024-10-12 22:46:50 749401
11,5,p02_GENERATOR1.mp4,range_Realism,5,2024-10-12 22:46:50 749401
11,5,p02_GENERATOR1.mp4,range_Quality,4,2024-10-12 22:46:50 749401
11,5,p02_GENERATOR1.mp4,range_prompt_matching,5,2024-10-12 22:46:50 749401
11,69,p14_GENERATOR5.mp4,range_Appeal,4,2024-10-12 22:47:17 263176
11,69,p14_GENERATOR5.mp4,range_Realism,2,2024-10-12 22:47:17 263176
11,69,p14_GENERATOR5.mp4,range_Quality,5,2024-10-12 22:47:17 263176
11,69,p14_GENERATOR5.mp4,range_prompt_matching,3,2024-10-12 22:47:17 263176
11,49,p10_GENERATOR5.mp4,range_Appeal,2,2024-10-12 22:47:37 587956
11,49,p10_GENERATOR5.mp4,range_Realism,4,2024-10-12 22:47:37 587956
11,49,p10_GENERATOR5.mp4,range_Quality,3,2024-10-12 22:47:37 587956
11,49,p10_GENERATOR5.mp4,range_prompt_matching,3,2024-10-12 22:47:37 587956
11,107,p22_GENERATOR3.mp4,range_Appeal,3,2024-10-12 22:47:56 119920
11,107,p22_GENERATOR3.mp4,range_Realism,4,2024-10-12 22:47:56 119920
11,107,p22_GENERATOR3.mp4,range_Quality,4,2024-10-12 22:47:56 119920
11,107,p22_GENERATOR3.mp4,range_prompt_matching,4,2024-10-12 22:47:56 119920
12,12,p03_GENERATOR3.mp4,range_Appeal,3,2024-10-12 22:12:16 163669
12,12,p03_GENERATOR3.mp4,range_Realism,4,2024-10-12 22:12:16 163669
12,12,p03_GENERATOR3.mp4,range_Quality,3,2024-10-12 22:12:16 163669
12,12,p03_GENERATOR3.mp4,range_prompt_matching,4,2024-10-12 22:12:16 163669
12,148,p30_GENERATOR4.webm,range_Appeal,4,2024-10-12 22:12:34 981138
12,148,p30_GENERATOR4.webm,range_Realism,3,2024-10-12 22:12:34 981138
12,148,p30_GENERATOR4.webm,range_Quality,4,2024-10-12 22:12:34 981138
12,148,p30_GENERATOR4.webm,range_prompt_matching,4,2024-10-12 22:12:34 981138
12,87,p18_GENERATOR3.mp4,range_Appeal,3,2024-10-12 22:13:03 678946
12,87,p18_GENERATOR3.mp4,range_Realism,4,2024-10-12 22:13:03 678946
12,87,p18_GENERATOR3.mp4,range_Quality,3,2024-10-12 22:13:03 678946
12,87,p18_GENERATOR3.mp4,range_prompt_matching,5,2024-10-12 22:13:03 678946
12,48,p10_GENERATOR4.webm,range_Appeal,4,2024-10-12 22:13:31 095811
12,48,p10_GENERATOR4.webm,range_Realism,3,2024-10-12 22:13:31 095811
12,48,p10_GENERATOR4.webm,range_Quality,3,2024-10-12 22:13:31 095811
12,48,p10_GENERATOR4.webm,range_prompt_matching,2,2024-10-12 22:13:31 095811
12,46,p10_GENERATOR2.webm,range_Appeal,3,2024-10-12 22:13:45 144157
12,46,p10_GENERATOR2.webm,range_Realism,2,2024-10-12 22:13:45 144157
12,46,p10_GENERATOR2.webm,range_Quality,4,2024-10-12 22:13:45 144157
12,46,p10_GENERATOR2.webm,range_prompt_matching,2,2024-10-12 22:13:45 144157
12,137,p28_GENERATOR3.mp4,range_Appeal,3,2024-10-12 22:14:03 622986
12,137,p28_GENERATOR3.mp4,range_Realism,2,2024-10-12 22:14:03 622986
12,137,p28_GENERATOR3.mp4,range_Quality,2,2024-10-12 22:14:03 622986
12,137,p28_GENERATOR3.mp4,range_prompt_matching,2,2024-10-12 22:14:03 622986
12,72,p15_GENERATOR3.mp4,range_Appeal,2,2024-10-12 22:14:23 845680
12,72,p15_GENERATOR3.mp4,range_Realism,2,2024-10-12 22:14:23 845680
12,72,p15_GENERATOR3.mp4,range_Quality,1,2024-10-12 22:14:23 845680
12,72,p15_GENERATOR3.mp4,range_prompt_matching,2,2024-10-12 22:14:23 845680
12,131,p27_GENERATOR2.webm,range_Appeal,4,2024-10-12 22:14:38 535448
12,131,p27_GENERATOR2.webm,range_Realism,4,2024-10-12 22:14:38 535448
12,131,p27_GENERATOR2.webm,range_Quality,5,2024-10-12 22:14:38 535448
12,131,p27_GENERATOR2.webm,range_prompt_matching,4,2024-10-12 22:14:38 535448
12,55,p12_GENERATOR1.mp4,range_Appeal,2,2024-10-12 22:14:56 496194
12,55,p12_GENERATOR1.mp4,range_Realism,3,2024-10-12 22:14:56 496194
12,55,p12_GENERATOR1.mp4,range_Quality,2,2024-10-12 22:14:56 496194
12,55,p12_GENERATOR1.mp4,range_prompt_matching,2,2024-10-12 22:14:56 496194
12,57,p12_GENERATOR3.mp4,range_Appeal,4,2024-10-12 22:15:12 829223
12,57,p12_GENERATOR3.mp4,range_Realism,3,2024-10-12 22:15:12 829223
12,57,p12_GENERATOR3.mp4,range_Quality,5,2024-10-12 22:15:12 829223
12,57,p12_GENERATOR3.mp4,range_prompt_matching,4,2024-10-12 22:15:12 829223
12,139,p28_GENERATOR5.mp4,range_Appeal,2,2024-10-12 22:15:25 287267
12,139,p28_GENERATOR5.mp4,range_Realism,1,2024-10-12 22:15:25 287267
12,139,p28_GENERATOR5.mp4,range_Quality,1,2024-10-12 22:15:25 287267
12,139,p28_GENERATOR5.mp4,range_prompt_matching,1,2024-10-12 22:15:25 287267
12,9,p02_GENERATOR5.mp4,range_Appeal,3,2024-10-12 22:15:37 487898
12,9,p02_GENERATOR5.mp4,range_Realism,4,2024-10-12 22:15:37 487898
12,9,p02_GENERATOR5.mp4,range_Quality,4,2024-10-12 22:15:37 487898
12,9,p02_GENERATOR5.mp4,range_prompt_matching,4,2024-10-12 22:15:37 487898
12,98,p20_GENERATOR4.webm,range_Appeal,2,2024-10-12 22:15:47 125828
12,98,p20_GENERATOR4.webm,range_Realism,2,2024-10-12 22:15:47 125828
12,98,p20_GENERATOR4.webm,range_Quality,1,2024-10-12 22:15:47 125828
12,98,p20_GENERATOR4.webm,range_prompt_matching,1,2024-10-12 22:15:47 125828
12,144,p29_GENERATOR5.mp4,range_Appeal,4,2024-10-12 22:15:59 284544
12,144,p29_GENERATOR5.mp4,range_Realism,3,2024-10-12 22:15:59 284544
12,144,p29_GENERATOR5.mp4,range_Quality,3,2024-10-12 22:15:59 284544
12,144,p29_GENERATOR5.mp4,range_prompt_matching,3,2024-10-12 22:15:59 284544
12,149,p30_GENERATOR5.mp4,range_Appeal,4,2024-10-12 22:16:15 841218
12,149,p30_GENERATOR5.mp4,range_Realism,4,2024-10-12 22:16:15 841218
12,149,p30_GENERATOR5.mp4,range_Quality,5,2024-10-12 22:16:15 841218
12,149,p30_GENERATOR5.mp4,range_prompt_matching,5,2024-10-12 22:16:15 841218
12,41,p09_GENERATOR2.webm,range_Appeal,4,2024-10-12 22:16:27 736431
12,41,p09_GENERATOR2.webm,range_Realism,4,2024-10-12 22:16:27 736431
12,41,p09_GENERATOR2.webm,range_Quality,5,2024-10-12 22:16:27 736431
12,41,p09_GENERATOR2.webm,range_prompt_matching,5,2024-10-12 22:16:27 736431
12,86,p18_GENERATOR2.webm,range_Appeal,2,2024-10-12 22:16:38 096418
12,86,p18_GENERATOR2.webm,range_Realism,3,2024-10-12 22:16:38 096418
12,86,p18_GENERATOR2.webm,range_Quality,1,2024-10-12 22:16:38 096418
12,86,p18_GENERATOR2.webm,range_prompt_matching,2,2024-10-12 22:16:38 096418
12,60,p13_GENERATOR1.mp4,range_Appeal,2,2024-10-12 22:16:49 006968
12,60,p13_GENERATOR1.mp4,range_Realism,2,2024-10-12 22:16:49 006968
12,60,p13_GENERATOR1.mp4,range_Quality,2,2024-10-12 22:16:49 006968
12,60,p13_GENERATOR1.mp4,range_prompt_matching,2,2024-10-12 22:16:49 006968
12,13,p03_GENERATOR4.webm,range_Appeal,2,2024-10-12 22:17:02 990484
12,13,p03_GENERATOR4.webm,range_Realism,2,2024-10-12 22:17:02 990484
12,13,p03_GENERATOR4.webm,range_Quality,1,2024-10-12 22:17:02 990484
12,13,p03_GENERATOR4.webm,range_prompt_matching,2,2024-10-12 22:17:02 990484
12,47,p10_GENERATOR3.mp4,range_Appeal,2,2024-10-12 22:17:17 359474
12,47,p10_GENERATOR3.mp4,range_Realism,2,2024-10-12 22:17:17 359474
12,47,p10_GENERATOR3.mp4,range_Quality,4,2024-10-12 22:17:17 359474
12,47,p10_GENERATOR3.mp4,range_prompt_matching,2,2024-10-12 22:17:17 359474
12,25,p06_GENERATOR1.mp4,range_Appeal,2,2024-10-12 22:17:27 461590
12,25,p06_GENERATOR1.mp4,range_Realism,2,2024-10-12 22:17:27 461590
12,25,p06_GENERATOR1.mp4,range_Quality,2,2024-10-12 22:17:27 461590
12,25,p06_GENERATOR1.mp4,range_prompt_matching,2,2024-10-12 22:17:27 461590
12,68,p14_GENERATOR4.webm,range_Appeal,2,2024-10-12 22:17:38 942024
12,68,p14_GENERATOR4.webm,range_Realism,3,2024-10-12 22:17:38 942024
12,68,p14_GENERATOR4.webm,range_Quality,3,2024-10-12 22:17:38 942024
12,68,p14_GENERATOR4.webm,range_prompt_matching,2,2024-10-12 22:17:38 942024
12,81,p17_GENERATOR2.webm,range_Appeal,3,2024-10-12 22:17:50 505810
12,81,p17_GENERATOR2.webm,range_Realism,2,2024-10-12 22:17:50 505810
12,81,p17_GENERATOR2.webm,range_Quality,2,2024-10-12 22:17:50 505810
12,81,p17_GENERATOR2.webm,range_prompt_matching,2,2024-10-12 22:17:50 505810
12,29,p06_GENERATOR5.mp4,range_Appeal,3,2024-10-12 22:18:02 679348
12,29,p06_GENERATOR5.mp4,range_Realism,5,2024-10-12 22:18:02 679348
12,29,p06_GENERATOR5.mp4,range_Quality,5,2024-10-12 22:18:02 679348
12,29,p06_GENERATOR5.mp4,range_prompt_matching,5,2024-10-12 22:18:02 679348
12,45,p10_GENERATOR1.mp4,range_Appeal,3,2024-10-12 22:18:11 964767
12,45,p10_GENERATOR1.mp4,range_Realism,3,2024-10-12 22:18:11 964767
12,45,p10_GENERATOR1.mp4,range_Quality,3,2024-10-12 22:18:11 964767
12,45,p10_GENERATOR1.mp4,range_prompt_matching,3,2024-10-12 22:18:11 964767
12,114,p23_GENERATOR5.mp4,range_Appeal,3,2024-10-12 22:18:23 888748
12,114,p23_GENERATOR5.mp4,range_Realism,3,2024-10-12 22:18:23 888748
12,114,p23_GENERATOR5.mp4,range_Quality,4,2024-10-12 22:18:23 888748
12,114,p23_GENERATOR5.mp4,range_prompt_matching,3,2024-10-12 22:18:23 888748
12,6,p02_GENERATOR2.webm,range_Appeal,3,2024-10-12 22:18:35 853974
12,6,p02_GENERATOR2.webm,range_Realism,4,2024-10-12 22:18:35 853974
12,6,p02_GENERATOR2.webm,range_Quality,4,2024-10-12 22:18:35 853974
12,6,p02_GENERATOR2.webm,range_prompt_matching,3,2024-10-12 22:18:35 853974
12,67,p14_GENERATOR3.mp4,range_Appeal,3,2024-10-12 22:18:45 585493
12,67,p14_GENERATOR3.mp4,range_Realism,3,2024-10-12 22:18:45 585493
12,67,p14_GENERATOR3.mp4,range_Quality,4,2024-10-12 22:18:45 585493
12,67,p14_GENERATOR3.mp4,range_prompt_matching,3,2024-10-12 22:18:45 585493
12,89,p18_GENERATOR5.mp4,range_Appeal,3,2024-10-12 22:18:56 195879
12,89,p18_GENERATOR5.mp4,range_Realism,3,2024-10-12 22:18:56 195879
12,89,p18_GENERATOR5.mp4,range_Quality,3,2024-10-12 22:18:56 195879
12,89,p18_GENERATOR5.mp4,range_prompt_matching,4,2024-10-12 22:18:56 195879
12,133,p27_GENERATOR4.webm,range_Appeal,4,2024-10-12 22:19:10 066546
12,133,p27_GENERATOR4.webm,range_Realism,3,2024-10-12 22:19:10 066546
12,133,p27_GENERATOR4.webm,range_Quality,5,2024-10-12 22:19:10 066546
12,133,p27_GENERATOR4.webm,range_prompt_matching,3,2024-10-12 22:19:10 066546
12,104,p21_GENERATOR5.mp4,range_Appeal,3,2024-10-12 22:19:20 598686
12,104,p21_GENERATOR5.mp4,range_Realism,3,2024-10-12 22:19:20 598686
12,104,p21_GENERATOR5.mp4,range_Quality,4,2024-10-12 22:19:20 598686
12,104,p21_GENERATOR5.mp4,range_prompt_matching,4,2024-10-12 22:19:20 598686
12,50,p11_GENERATOR1.mp4,range_Appeal,3,2024-10-12 22:19:27 892571
12,50,p11_GENERATOR1.mp4,range_Realism,2,2024-10-12 22:19:27 892571
12,50,p11_GENERATOR1.mp4,range_Quality,3,2024-10-12 22:19:27 892571
12,50,p11_GENERATOR1.mp4,range_prompt_matching,2,2024-10-12 22:19:27 892571
12,76,p16_GENERATOR2.webm,range_Appeal,2,2024-10-12 22:19:33 846663
12,76,p16_GENERATOR2.webm,range_Realism,3,2024-10-12 22:19:33 846663
12,76,p16_GENERATOR2.webm,range_Quality,2,2024-10-12 22:19:33 846663
12,76,p16_GENERATOR2.webm,range_prompt_matching,2,2024-10-12 22:19:33 846663
12,135,p28_GENERATOR1.mp4,range_Appeal,3,2024-10-12 22:19:40 012063
12,135,p28_GENERATOR1.mp4,range_Realism,3,2024-10-12 22:19:40 012063
12,135,p28_GENERATOR1.mp4,range_Quality,3,2024-10-12 22:19:40 012063
12,135,p28_GENERATOR1.mp4,range_prompt_matching,3,2024-10-12 22:19:40 012063
12,111,p23_GENERATOR2.webm,range_Appeal,2,2024-10-12 22:19:45 384850
12,111,p23_GENERATOR2.webm,range_Realism,2,2024-10-12 22:19:45 384850
12,111,p23_GENERATOR2.webm,range_Quality,2,2024-10-12 22:19:45 384850
12,111,p23_GENERATOR2.webm,range_prompt_matching,2,2024-10-12 22:19:45 384850
12,96,p20_GENERATOR2.webm,range_Appeal,4,2024-10-12 22:19:52 041788
12,96,p20_GENERATOR2.webm,range_Realism,4,2024-10-12 22:19:52 041788
12,96,p20_GENERATOR2.webm,range_Quality,5,2024-10-12 22:19:52 041788
12,96,p20_GENERATOR2.webm,range_prompt_matching,5,2024-10-12 22:19:52 041788
12,112,p23_GENERATOR3.mp4,range_Appeal,4,2024-10-12 22:19:58 504840
12,112,p23_GENERATOR3.mp4,range_Realism,3,2024-10-12 22:19:58 504840
12,112,p23_GENERATOR3.mp4,range_Quality,4,2024-10-12 22:19:58 504840
12,112,p23_GENERATOR3.mp4,range_prompt_matching,4,2024-10-12 22:19:58 504840
12,99,p20_GENERATOR5.mp4,range_Appeal,4,2024-10-12 22:20:03 252296
12,99,p20_GENERATOR5.mp4,range_Realism,4,2024-10-12 22:20:03 252296
12,99,p20_GENERATOR5.mp4,range_Quality,4,2024-10-12 22:20:03 252296
12,99,p20_GENERATOR5.mp4,range_prompt_matching,4,2024-10-12 22:20:03 252296
12,136,p28_GENERATOR2.mp4,range_Appeal,2,2024-10-12 22:20:13 074420
12,136,p28_GENERATOR2.mp4,range_Realism,2,2024-10-12 22:20:13 074420
12,136,p28_GENERATOR2.mp4,range_Quality,2,2024-10-12 22:20:13 074420
12,136,p28_GENERATOR2.mp4,range_prompt_matching,3,2024-10-12 22:20:13 074420
12,53,p11_GENERATOR4.webm,range_Appeal,3,2024-10-12 22:20:19 892160
12,53,p11_GENERATOR4.webm,range_Realism,4,2024-10-12 22:20:19 892160
12,53,p11_GENERATOR4.webm,range_Quality,3,2024-10-12 22:20:19 892160
12,53,p11_GENERATOR4.webm,range_prompt_matching,4,2024-10-12 22:20:19 892160
12,123,p25_GENERATOR4.webm,range_Appeal,2,2024-10-12 22:20:25 983202
12,123,p25_GENERATOR4.webm,range_Realism,3,2024-10-12 22:20:25 983202
12,123,p25_GENERATOR4.webm,range_Quality,4,2024-10-12 22:20:25 983202
12,123,p25_GENERATOR4.webm,range_prompt_matching,3,2024-10-12 22:20:25 983202
12,21,p05_GENERATOR2.webm,range_Appeal,2,2024-10-12 22:20:32 582440
